Song Name,URL,Artist,Lyrics
Hell’s Greatest Dad,https://genius.com/Andrew-underberg-sam-haft-jeremy-jordan-amir-talai-erika-henningsen-and-kimiko-glenn-hells-greatest-dad-lyrics,"Andrew Underberg, Sam Haft, Jeremy Jordan, Amir Talai","Haha, looks like you could use some help
From the big boss of Hell himself
Check out daddy's glowing reviews on Yelp
Five 
stars
! Flawless!
 
Greater than great!
Oh, with the punch of a pentagram
I wap-bam-boom, alakazam
Usually, I charge a sacrificial lamb
But you get the family rate

Thanks, dad!

Who needs a busboy now that you've got the chef?
 
Michelin-tasting menu
, free 
à la carte
I'll rig the game for you because I'm the ref
Champagne fountains, caviar mountains, that's just to start!

Who has been here since day one?
Who's been faithful as a nun?
Who makes you chuckle with an old-timey pun?
Your executive producer

That's true!
You might also like

I'm your guy, your day-to-day
Your chum
, 
your steadfast hotelier
Remember when I fixed that clog today?

I was stuck, thank you, sir!

Oh, you!

I'm truly honored that we've built such a bond

Aww
!

You're like the child that I wish that I had

Uh, what?

I care for you, just like a daughter I spawned

Hold on now!

It's a little funny, you could almost call me dad


They say when you're looking for assistance
It's smart to pick the path of least resistance

Others say that in your needy hour
There's no substitute for pure angelic power!
Who just happens to also be your blood!

Sadly, there are times a birth parent is a dud
They say the family you choose is better

What a bunch of losers

Can you butt out of my song?

Your song? I started this!

I'm singing it, I'll finish it!

Oh, you tacky piece of—

It's me, yes, it's me
I know you were all waiting for me
I'm here, what a gas
Took a while, but I'm present at last
It's me, it's me
Mimzy
!

Who?
1"
Murder on the Dancefloor,https://genius.com/Sophie-ellis-bextor-murder-on-the-dancefloor-lyrics,Sophie Ellis-Bextor,"It's murder on the dancefloor
But you better not kill the groove
DJ, gonna burn this goddamn house right down

Oh, I know, I know, I know, I know, I know, I know, I know
About your kind
And so, and so, and so, and so, and so, and so, and so
I'll have to play

If you think you're getting away, I will prove you wrong
I'll take you all the way, boy, just come along
Hear me when I say, hey

It's murder on the dancefloor
But you better not kill the groove
, hey-hey, hey-hey
It's murder on the dancefloor
But you better not steal the moves
DJ, gonna burn this goddamn house right down

Oh, I know, I know, I know, I know, I know, I know, I know
I know there may be others
And so, and so, and so, and so, and so, and so, and so
You'll just have to pray
See Sophie Ellis-Bextor Live
Get tickets as low as $96
You might also like

If you think you're getting away, I will prove you wrong
I'll take you all the way, stay another song
I'll blow you all away, hey

It's murder on the dancefloor
But you better not kill the groove, hey-hey, hey-hey
It's murder on the dancefloor
But you better not steal the moves
DJ, gonna turn this house around somehow
Murder on the dancefloor 
But you better not kill the groove, hey-hey, hey-hey
It's murder on the dancefloor 
But you better not steal the moves
DJ, gonna burn this goddamn house right down


Don't think you'll get away, I will prove you wrong
I'll take you all the way, boy, just come along
Hear me when I say, hey

It's murder on the dancefloor
But you better not kill the groove
It's murder on the dancefloor
But you better not steal the moves
DJ, gonna burn this goddamn house right down
It's murder on the dancefloor
But you better not kill the groove, hey-hey, hey-hey
It's murder on the dancefloor
But you better not steal the moves
DJ, gonna burn this goddamn house right down
It's murder on the dancefloor 
But you better not kill the groove, hey-hey, hey-hey
It's murder on the dancefloor 
But you better not steal the moves
DJ, gonna burn this goddamn house right down
Oh, I know, I know, I know, I know, I know, I know, I know 
But you better not kill the groove
10"
Shallow,https://genius.com/Lady-gaga-and-bradley-cooper-shallow-lyrics,Lady Gaga & Bradley Cooper,"Tell me somethin', girl
Are you happy in this modern world?
Or do you need more?
Is there somethin' else you're searchin' for?

I'm fallin'
In all the good times, I find myself longin'
For change
And, in the bad times, I fear myself

Tell me something, boy
Aren't you tired tryna fill that void?
Or do you need more?
Ain't it hard keepin' it so hardcore?

I'm falling
In all the good times, I find myself longing
For change
And, in the bad times, I fear myself

I'm off the deep end, watch as I dive in
I'll never meet the ground
Crash through the surface where they can't hurt us
We're far from the shallow now
You might also like

In the sha-ha, sha-hallow
In the sha-ha, sha-la-la-la-low
In the sha-ha, sha-hallow
We're far from the shallow now

Oh, ha, ah, ha
Oh-ah, ha

I'm off the deep end, watch as I dive in
I'll never meet the ground
Crash through the surface where they can't hurt us
We're far from the shallow now

In the sha-ha, shallow
In the sha-ha, sha-la-la-la-low
In the sha-ha, shallow
We're far from the shallow now
362"
Breathe,https://genius.com/Yeat-breathe-lyrics,Yeat,"Breathe
 Breathe
 Breathe
 Breathe

I was bored, bought a jet, made a billion 
Nah, fuck that, bitch, I need a trillion 
Nah, fuck that, bitch, I need to feel it 
Made me so damn mad, made me feel it 
I won't ever give you time to 
I 
won't ever give a fuck if you
 
I don't really give a fuck about you 
You need to chill, you need to breathe 
I'ma ask you to leave 
Yeah, my money so deep
 
And as far as I could tell, they wanna sound like me , they wanna be like me

I'ma cut it open, I'm doin' surgery
In the limelight, make 'em go insane
Yeah, make 'em go insane
Why the fuck would you come?
Yeah, when you level up, you makin' money, billion
And you make your money taller than the ceiling
 
I told you, I lost all feeling 
Hold your breath 'til you pass out 
I hope you die, you crash out 
I recommend you cash out 
Heard you went up, now you goin' down
 
Now you know I don't stress
I could not care less
But she know I'm the best
Got 'em turnin' they heads
 
You might also like

I know I'm a asshole 
I know when I dip and go 
I know when I lose control 
Got the system on overload  
I don't fuck with you, squish you like a bug 
They ain't fuck with me so it's fake love 
I won't shake your hand, bitch, you need a glove 
Wash the blood off my hands, I need Dove 
I said fuck love, bitch, you need to tug
 
I made a fuck ton of money, you make nun' 
I hit home runs, bitch, you boutta bunt 
I won't breathe, 'cause it's fun 
Breathe

I was bored, bought a jet, made a billion 
Nah, fuck that, bitch, I need a trillion 
Nah, fuck that, bitch, I need to feel it 
Made me so damn mad, made me feel it 
I won't ever give you time to 
I won't ever give a fuck if you 
I don't really give a fuck about you 
You need to chill, you need to breathe 
I'ma ask you to leave 
Yeah, my money so deep 
And as far as I could tell, they wanna sound like me, they wanna be like me 

I'ma cut it open, I'm doin' surgery 
In the limelight, make 'em go insane
Yeah, make 'em go insane
Why the fuck would you come?
Yeah, when you level up, you makin' money, billion
And you make your money taller than the ceiling 
I told you, I lost all feeling 
Hold your breath 'til you pass out
I hope you die, you crash out 
I recommend you cash out 
Heard you went up, now you goin' down
 
Now you know I don't stress
I could not care less
But she know I'm the best





8"
Ketamine,https://genius.com/Playboi-carti-ketamine-lyrics,Playboi Carti,"You niggas don't love me, your bitch wanna fuck me
My t-shirt on, so I won't get ugly
She fuckin' with a don, I'm fuckin' with a bomb
They think I'm Osama, woah, she think I'm off somethin'
I'm fuckin' with a bad lil' vibe, Molly all over her tongue
I'm 'bout to spot me a opp, I'm 'bout to spin their truck, woah
I said
, 
""Momma, I got me a switch, we don't give a fuck 'bout luck""
Ah, ah
Ice on my body, I'm the coolest
Trampoline jump for a cougar
Jump out the jungle, go hectic
I'm leavin' that boy on 
the stool, uh
She wanna fuck for the moolah
Pussy ass niggas get lit up
That Pelle Pelle hold the Ruger
I was just layin' with your girl, huh
She like bein' 'round my niggas
She T'd up, she not switchin'
G6 got me in here glitchin'
Hood-rich as fuck, just livin'
This bitch ain't got no vision
I'ma go ahead and give it to her
I just been feeling myself
I found Jesus, Christian Dior
Got a bitch wanna fuck on the gang
Shit, put a stain right on the floor
Got me feelin' like Jason, chase
I'm switchin' lanes on these whores
Stop all that talkin', let's do it
You on the internet, boy, stop, boy
I'm in the field with cleats, Sig in my jeans, I kill boys
Me and my niggas, we Gs, step on bitches, we kick doors
I stay runnin' up checks and holdin' the knife, it's a sport
Sittin' with my blick, I got me a gang, I can't go to court, uh
Nigga tried to pop his pain, put two in his brain, blow up the fort
You might also like
12"
BURN,https://genius.com/Kanye-west-and-ty-dolla-sign-burn-lyrics,"¥$, Kanye West & Ty Dolla $ign","Her body like the wild, wild west
What if you don't bow down? Yeah
Ridin' in the wind, God bless
She's an inferno, it's a hell of a time
[Chorus: Ty Dolla $ign, 
Kanye West
, 
Ty Dolla $ign & Kanye West
]
Burnin' like a candlelight
Your love is dangerous
Your love is, my love is
Our love is
Burnin' like a candlelight 
(
Are you not entertained?
)
Your love is dangerous
Your love is, my love is 
(
Are you not entertained?
)
Our love is

Who's not entertained by my pain?
Who ain't cash a check off my name?
When my campaign turned to cam-pain
I burned eight billion to takе off my chains
Burn, baby, burn
Sometimes it hurts, I guess I nеver learned
To who it may concern, the CEO of the firm
Is now somewhere smoking sherm with Big Worm
Man, a couple wrong turns
Could fry you forever, it's a permanent burn
You charging for cookie, that's bang for your buck
If you kissin' on the mouth, you ain't charging enough
You heard I was flyin' 'em out
They was tryin' for clout, I was dyin' of gout
Man, the world gone mad
Heard R. Kelly in the next Balenciaga ad
You might also like
[Chorus: Ty Dolla $ign, 
Kanye West
, 
Ty Dolla $ign & Kanye West
]
Burnin' like a candlelight (
Burn
)
Your love is dangerous
Your love is, my love is
Our love is
Burnin' like a candlelight
Your love is dangerous
Your love is, my love is
Our love is

Her body like the wild, wild west
What if you don't bow down? Yeah
Ridin' in the wind, God bless
She's an inferno, it's a hell of a time
7"
Stayed Gone,https://genius.com/Andrew-underberg-sam-haft-christian-borle-amir-talai-and-joel-perez-stayed-gone-lyrics,"Andrew Underberg, Sam Haft, Christian Borle, Amir Talai & Joel Perez","That fucker is back!
[
VALENTINO
, spoken]
Yeah, I thought he was gone for good too

It's been seven years!

You still pissed he almost beat you that time?

Uh, fuck you

Just saying

Things have changed a lot since he left town

That's for sure

I gotta send a message of who's really in charge of things now

Welcome home
I'm gonna make you wish that you'd stayed gone
Say hello to a new status quo
Everyone knows that there's a brand new dawn
Turn the TV on!
You might also like

Camera speeds
Rolling in three, two

Welcome to the show

Top of the hour
, and we're discussing a certain 
has-been
Who has been spotted cavorting around town

Welcome to the show

After a seven-year absence
Did anybody miss him?

Welcome to the show
[VOX, 
VOX & STAFF
]
Did anybody notice?
More on tonight's program
So, the 
Radio Demon
 is back in town
Why is he hanging around?
What does that mean for your family?
Well handily, I've got good news
He's a loser, a fossil
And I don't mean to sound hostile, 
but the demon is a coward!
You can take that as gospel
Pulling my viewers? Impossible
I'm visual, he's barely audible
Stop giving him the time of day, don't listen to a word he'd say
I hope he had a nice 
vacay
, 
but he should've stayed away

While he hid in radio, we've pivoted to video
Now his medium is getting bloody rare
Hell's been better since he split
Where's he been? Who gives a shit?

Salutations!
Good to be back on the air
Yes, I know it's been a while
Since someone with style treated Hell to a broadcast
Sinners, rejoice!

What a dated voice!

Instead of a clout-chasing mediocre video podcast

Come on!

Is Vox insecure, pursuing allure?
Flitting between this fad and that, is nothing working?

Ignore his chirping!

Every day, he's got a new format!
[VOX, 
VOX & STAFF
]
You're looking at the future, 
he's the shit that comes before that!

Is Vox as strong as he purports?
Or is it based on his support?
He'd be powerless without the other Vees

Oh, please!

And here's the sugar on the cream
He asked me to join 
his team
!

H-hold on!

I said no, and now he's pissy
That's the tea!

You old-timey prick, I'll show you suf-ffering

Uh oh, the TV is buffering!

I'll destroy you, yo-ou lit-tle—

I'm afraid you've lost your signal

Let's begin
I'm gonna make you wish that I'd stayed gone
, 
tune on in
When I'm done
, 
your status quo will know its race is run
Oh, this will be fun

Fuck!"
До скорых встреч (See You Soon),https://genius.com/Almary-see-you-soon-lyrics,Almary,"До скорых встреч на мятых простынях, цвета мак
До скорых трепетных касаний содрогающихся рук
Кого любят — того ждут, сквозь муки долгих ожиданий
Мой любимый аромат, ты моя вторая кожа
И быть может не сейчас, но когда-нибудь мы сможем
Оторваться от земли, полететь против течения
Ничего не говори — возьми руку и беги

До скорых встреч на мятых простынях, цвета мак 
До скорых трепетных касаний содрогающихся рук
Кого любят — того ждут, сквозь муки долгих ожиданий
Мой любимый аромат, ты моя вторая кожа
И быть может, не сейчас, но когда-нибудь мы сможем
Оторваться от земли, полететь против течения
Ничего не говори — возьми руку и беги 

Лёгкие раскрываются, неправильным способом заглушить стресс
Мы на опыте — и мы справимся, ничто не имеет такой тяжкий вес
Я хожу по земле миллиметра два в час
А мне б крылья и ласковый попутный ветер
Остался у нас один проклятый шанс, ни больше, ни меньше
Теперь просто «Прощай» без всяких там «До скорой встречи»
You might also like

До скорых встреч на мятых простынях, цвета мак 
До скорых трепетных касаний содрогающихся рук
Кого любят — того ждут, сквозь муки долгих ожиданий
Мой любимый аромат, ты моя вторая кожа
И быть может не сейчас, но когда-нибудь мы сможем
Оторваться от земли, полететь против течения
Ничего не говори — возьми руку и беги 

Мы не вечны, так зачем наши дни проживать через алчность?
Безупречен каждый вдох, так зачем его делать затяжкой?
Мы на Млечном — это путь, нам суждено как идти, так и падать!
Перекати-поле переходи строго, переплывай волны и снова по новой

До скорых встреч на мятых простынях, цвета мак 
До скорых прерванных дыханий, где-то между наших губ
То, что важно, берегут
Все семь часов над облаками, над трущобами забот
Закрывая свои веки, невесомости полет
Мы — душевные калеки, половина есть во мне
А вторая в тебе где-то прячет маки от всех тех
Кто прощается бесследно…"
DO IT,https://genius.com/Kanye-west-and-ty-dolla-sign-do-it-lyrics,"¥$, Kanye West & Ty Dolla $ign","Do it stay waxed?
Do it smell fresh?
Can I feel your juice through the latex?
If you go 'round, do you stay wet?
Can your homegirl watch? Can she go next?
Need the lights on, tell her watch this
When I make you cream, I'ma talk shit 
And you fuck back, and you got grip
Stick your tongue out when you get your spot hit
I just wanna know

All this money on the floor
Ten racks, throw it up
Watch how I do it, make her drop to her toes
Bend it over, pick it up real slow
I do it, baby, do it
Up that work, ice like a jacuzzi
In my bag, call me '06 Gucci
What's happenin'? Tryna make a movie?

Just touched down, feelin' like Lucci
Fuckin' on Tisha, fuckin' on Suzi
Don't discriminate with this Uzi
She just wanna drink, 
do a lil' tuci
Beat it all day, beat it all night
I be on gorilla, 
goin' Kimbo Slicе
I be with the killers, need to pay your finеs
Try me once, you gon' pay with your life
All these dimes on me
What's your set? Bitch, throw it up
Heard you got a man, but he ain't like us
Your bitty bands ain't doin' enough
Know it's all on me
This might make you fall in love
Tellin' your friends you found the one
And I'm like ""Who?"" and I'm like ""What?""
You might also like

All this money on the floor
Ten racks, throw it up
Watch how I do it, make her drop to her toes
Bend it over, pick it up real slow
I do it, baby, do it
Up that work, ice like a jacuzzi
In my bag, call me '06 Gucci
What's happenin'? Tryna 
make a movie?
[Verse 2: Kanye West & 
Ty Dolla $ign
]
You don't like it? That's your loss
Your opinion don't change the show cost
Let me know what these hoes cost
I ain't finna pay the whole cost
Throwin' so much money, you gon' need an audit
God in me, so anything you want, I got it
Southside, Do or Die, Chi-Town top five
Four, three, two, one, who am I?
Ye, that's Ye-Ye
Text a ho a hunnid K, Apple payday
If I show up where she work, I think she just might quit
I just bought my bitch a bitch, uh
Spendin' all this money like it's free to me
That shit fall off trees to me
We ain't even stress, we the new kings and sheikhs
We done made a mess they gon' have to clean for weeks
[Chorus: Ty Dolla $ign & 
Kanye West
]
All this money on the floor (
Yee
)
Ten racks, throw it up
Watch how I do it, make her drop to her toes
Bend it over, pick it up real slow
I do it, baby, do it
Up that work, ice like a jacuzzi
In my bag, call me '06 Gucci
What's happenin'? Tryna make a movie?

Do it, do it
She got the lil' fat, she finna lose it 
Fuck her from the back, goin' stupid 
Pullin' out the tracks, she gotta glue it 
Eeny, meeny, miny, moe, she choosy 
Fuck her like I love her, I'm confusin' 
She don't wanna go home, she refusin'
Hit it up the cherry bomb, that pussy poolin'
Top boy, I ain't the lil' one
Thugged out, bitch nigga better get a gun
I'm him on a B, on the biggest one
It's a opp in the party, I'm finna kill the fun
Yeah, you tellin' all the lies
Stay with the money, I'm with Yeezy and Dolla $ign
That pussy wet, you would've swore I were in a water line
The hoes love me 'cause I'm a water sign
[Chorus: Ty Dolla $ign & 
YG
]
All this money on the floor (
4Hunnid
)
Ten racks, throw it up
Watch how I do it, make her drop to her toes
Bend it over, pick it up real slow
I do it, baby, do it
Up that work, ice like a jacuzzi
In my bag, call me '06 Gucci
What's happenin'? Tryna make a movie?
6"
A Thousand Years,https://genius.com/Christina-perri-a-thousand-years-lyrics,Christina Perri,"Heart beats fast, colors and promises
How to be brave? How can I love when I'm afraid to fall?
But watching you stand alone
All of my doubt suddenly goes away somehow

One step closer

I have died every day waiting for you
Darling, don't be afraid
I have loved you for a thousand years
I'll love you for a thousand more

Time stands still, beauty in all she is
I will be brave, I will not let anything take away
What's standing in front of me
Every breath, every hour has come to this

One step closer

I have died every day waiting for you
Darling, don't be afraid
I have loved you for a thousand years
I'll love you for a thousand more
And all along I believed I would find you
Time has brought your heart to me
I have loved you for a thousand years
I'll love you for a thousand more
You might also like

One step closer
One step closer

I have died every day waiting for you
Darling, don't be afraid
I have loved you for a thousand years
I'll love you for a thousand more
And all along I believed I would find you
Time has brought your heart to me
I have loved you for a thousand years
I'll love you for a thousand more
149"
End of Beginning,https://genius.com/Djo-end-of-beginning-lyrics,Djo,"Just one more tear to cry, one teardrop from my eye
You better save it for
The middle of the night when things aren't black and white
Enter, Troubadour
""Remember 24?""

And when I'm back in Chicago, I feel it
Another version of me, I was in it
I wave goodbye to the end of beginning

This song has started now, and you're just finding out
Now isn't that a laugh?
A major sacrifice, but clueless at the time
Enter, Caroline
""Just trust me, you'll be fine""

And when I'm back in Chicago, I feel it
Another version of me, I was in it
I wave goodbye to the end of beginning


You take the man out of the city, not the city out the man
You take the man out of the city, not the city out the man
You take the man out of the city, not the city out the man
You take the man out of the—
You might also like

And when I'm back in Chicago, I feel it
Another version of me, I was in it
Oh, I wave goodbye to the end of beginning

3"
Monster,https://genius.com/Jala-brat-and-buba-corelli-monster-lyrics,Jala Brat & Buba Corelli,"Smoren, premoren, ma svući ću ti Saint Laurent
Ti si level up, zato te i ne vole
Baby cute as fuck, ima lice nevolje
Dupe, oh my God, takve se ne prebole
A mala mi kô undercover cop
A mi puni kô Marakana, mahala on top
Ti mutna, ten taman, frka za petama
Budna po pet dana, lijepa, al' hejtana
Srce mi daj kad se polupan dovezem u kraj
Previše high, a rekli su da se jebeš kô zmaj
Aj' to mi daj, živce mi noćas povuci kô line
Ti si kokain, ti si slom živaca, honey so fine

A ti si monster, o kako ti se ljulja bulja
A ja sam gangsta, loš sin, još me čuva rulja
Ulica bounced out kako nam je sranje čula
To ide non-stop 

Ne, ja nisam cinik, al' odblokiram Glock
Ne, njima ne gine klinika, al' očekivan tok
Ona kad se skine, neočekivan šok
A naš je prvi milion, otišô pravo u blok
Pusti mi Šemsu, Sinana, moj je gen sa Balkana
Svjež kô nikada, moje sve iz Milana
Ona tersa, pijana, dupe od deset hiljada
WhatsApp pun, pun zmija, ma liječim srce od rana
You might also like
[Strofa 2: Buba Corelli & 
Jala Brat
]
Tamna ego tripuje, znamo svi ko čiji je
Sjedim ja u VIP-u s tri kuje, sve tri su zmije
Ne cinkam, ne tipujem, uvijek gluh i nijem
Popijem i sjedim, ubijam, volim da šijem
Njoj Colu Light, meni sirup daj Sprite, yeah
Sve na meni White, uvijek spreman sam za fight, yeah
Kawasaki bila bi ti meni da si bike, yeah
(
Kawasaki bila bi ti meni da si bike, yeah
)
A Cora bossy kô John Gotti, vozi flow te kô Cherokee
Nisam bokser ja kô Rocky, vadim gun, ispraznim okvir
Ja u hotel vodim po tri, Cora Top G, a ti moj tip
Sva top si, kosa, nokti, plus guzovi poput lopti

A ti si monster, o kako ti se ljulja bulja
A ja sam gangsta, loš sin, još me čuva rulja
Ulica bounced out kako nam je sranje čula
To ide non-stop 

Ne, ja nisam cinik, al' odblokiram Glock
Ne, njima ne gine klinika, al' očekivan tok
Ona kad se skine, neočekivan šok
A naš je prvi milion, otišô pravo u blok
Pusti mi Šemsu, Sinana, moj je gen sa Balkana
Svjež kô nikada, moje sve iz Milana
Ona tersa, pijana, dupe od deset hiljada
WhatsApp pun, pun zmija, ma liječim srce od rana"
Training Season,https://genius.com/Dua-lipa-training-season-lyrics,Dua Lipa,"Are you
Someone that I can give my heart to?
Or just the poison that I'm drawn to?
It can be hard to tell the difference late at night
Play fair
Is that a compass in your nature?
Or are you tricky? 'Cause I've been there
And, baby, I don't need to learn my lesson twice

But if you really wanna go there
You should know I

Need someone to hold me close
Deeper than I've ever known
Whose love feels like a rodeo
Knows just how to take control
When I'm vulnerable
He's straight talking to my soul
Convеrsation overload
Got me feeling vertigo

Arе you somebody who can go there?
'Cause I don't wanna have to show ya
If that ain't you, then let me know, yeah
'Cause training season's over

See Dua Lipa Live
Get tickets as low as $87
You might also like

I tried
To see my lovers in a good light
Don't wanna do it just to be nice
Don't wanna have to teach you how to love me right
I hope
It hits me like an arrow
Someone with some potential
Is it too much to ask for?

Who understands I

Need someone to hold me close
Deeper than I've ever known
Whose love feels like a rodeo
Knows just how to take control
When I'm vulnerable
He's straight talking to my soul
Conversation overload
Got me feeling vertigo

Are you somebody who can go there?
'Cause I don't wanna have to show ya
If that ain't you, then let me know, yeah
'Cause training season's over

Can you compete? Now is your time
Run when you hear that whistle blow
Are you on my team or stuck on the sidelines
Waiting for someone to tell you to go?
For someone to tell you to go

You should know I

Need someone to hold me close
Deeper than I've ever known
Whose love feels like a rodeo
Knows just how to take control
When I'm vulnerable
He's straight talking to my soul 
Conversation overload

'Cause training season's over
'Cause training season's over 
Training season's over
3"
IU - Love wins all (Romanized),https://genius.com/Genius-romanizations-iu-love-wins-all-romanized-lyrics,Genius Romanizations,"Dearest, darling, my universe
Nal deryeoga julrae?
Naui i gananhan sangsangryeokeuron
Tteoolril su eopneun goseuro

Jeogi meolri from Earth to Mars
Kkok gati gajulrae?
Geugosi eodideun, oraen oeroum
Geu bandaemaleul chajaseo

Eotteon silsuro
Itorok urineun
Hamkkeilkka?

Sesangegeseo domangchyeo run on
Nawa jeo kkeutkkaji gajwo my lover
Nappeun gyeolmalilkka gil ileun uri dul? Mm
Buseojidorok nareul kkok ana
Deo saranghi naege ipmatchwo lover
Love is all, love is all
Love, love, love, love
You might also like

Gyeolguk, geureomedo
Eojjaeseo urineun?
Seoroilkka?

Sesangegeseo domangchyeo run on
Nawa jeo kkeutkkaji gajwo my lover
Nappeun gyeolmalilkka gil ileun uri dul? Mm

Chanchanhi neoreul du nune dama
Han beon deo pyeonanhi useojuryeom
Yuyeonghadeut tteooreun
Geunal geu bamcheoreom
Nawa hamkke geop eopsi
Jeomuleojulrae?
Sansanhi nareul deo mangchyeo ruiner
Neowa seulpeojigo sipeo my lover

Pilyeonegeseo domangchyeo run on
Nawa jeo kkeutkkaji gajwo my lover
Ilbureo naranhi gil ileun uri du saram
Buseojidorok nareul kkok ana
Deo saranghi naege ipmatchwo lover
Our love is all, love is all
Love, love, love, love"
22,https://genius.com/Taylor-swift-22-lyrics,Taylor Swift,"It feels like a perfect night
To dress up like hipsters
And make fun of our exes
Uh-uh, uh-uh
It feels like a perfect night
For breakfast at midnight
To fall in love with strangers
Uh-uh, uh-uh

Yeah
We're happy, free, confused and lonely at the same time
It's miserable and magical, oh, yeah
Tonight's the night when we forget about the deadlines
It's time, oh-oh

I don't know about you
But I'm feeling twenty-two
Everything will be alright if
You keep me next to you
You don't know about me
But I'll bet you want to
Everything will be alright if
We just keep dancing like we're
Twenty-two, twenty-two
See Taylor Swift Live
Get tickets as low as $373
You might also like

It seems like one of those nights
This place is too crowded
Too many cool kids
Uh-uh, uh-uh 
It seems like one of those nights
We ditch the whole scene
And end up dreamin'
Instead of sleeping

Yeah
We're happy, free, confused and lonely in the best way
It's miserable and magical, oh, yeah
Tonight's the night when we forget about the heartbreaks
It's time, oh-oh

 I don't know about you
But I'm feeling twenty-two
Everything will be alright if 
You keep me next to you
You don't know about me
But I'll bet you want to
Everything will be alright if 
We just keep dancing like we're
Twenty-two , twenty-two 
Twenty-two, twenty-two 

It feels like one of those nights
We ditch the whole scene
It feels like one of those nights
We won't be sleepin'
It feels like one of those nights
You look like bad news
I gotta have you
I gotta have you 
Woah, ooh, yeah, eh-yeah

 I don't know about you 
But I'm feeling twenty-two
Everything will be alright if 
You keep me next to you
You don't know about me 
But I'll bet you want to
Everything will be alright if
We just keep dancing like we're 
Twenty-two , twenty-two 
Twenty-two , twenty-two 

It feels like one of those nights 
We ditch the whole scene
It feels like one of those nights 
We won't be sleeping
It feels like one of those nights 
You look like bad news
I gotta have you
I gotta have you
90"
Don't Look Back in Anger,https://genius.com/Oasis-dont-look-back-in-anger-lyrics,Oasis,"Slip inside the eye of your mind
Don't you know you might find
A better place to play?
You said that you'd never been
But all the things that you've seen
Slowly fade away

So I start a revolution from my bed
'Cause you said the brains I had went to my head
Step outside, summertime's in bloom
Stand up beside the fireplace
Take that look from off your face
You ain't ever gonna burn my heart out

And so, Sally can wait
She knows it's too late as we're walkin' on by
Her soul slides away
But ""Don't look back in anger,"" I heard you say

Take me to the place where you go
Where nobody knows
If it's night or day
Please don't put your life in the hands
Of a rock 'n' roll band
Who'll throw it all away
You might also like

I'm gonna start a revolution from my bed
'Cause you said the brains I had went to my head
Step outside, 'cause summertime's in bloom
Stand up beside the fireplace
Take that look from off your face
'Cause you ain't ever gonna burn my heart out

And so, Sally can wait
She knows it's too late as she's walking on by
My soul slides away
But ""Don't look back in anger,"" I heard you say


So, Sally can wait
She knows it's too late as we're walking on by
Her soul slides away
But ""Don't look back in anger,"" I heard you say

So, Sally can wait
She knows it's too late as she's walking on by
My soul slides away
But ""Don't look back in anger, don't look back in anger""
I heard you say
""At least not today""
95"
"yes, and?",https://genius.com/Ariana-grande-yes-and-lyrics,Ariana Grande,"In case you haven't noticed
Well, everybody's tired
And healin' from somebody
Or somethin' we don't see just right

Boy, come on, put your lipstick on 
Come on and walk this way through the fire 
And if you find yourself in a dark situation
Just turn on your light and be like

""Yes, and?""
Say that shit with your chest, and
Be your own fuckin' best friend
Say that shit with your chest
Keep moving like, ""What's next?""
""Yes, and?""

Now, I'm so done with caring
What you think, no, I won't hide
Underneath your own projections
Or change my most authentic life
You might also like

Boy, come on, put your lipstick on 
Come on and walk this way through the fire 
And if you find yourself in a dark situation
Just turn on your light and be like

""Yes, and?""
Say that shit with your chest, and
Be your own fuckin' best friend
Say that shit with your chest
Keep moving like, ""What's next?""
""Yes, and?"" 

My tongue is sacred, I speak upon what I like
Protected, sexy, discerning with my time 
Your energy is yours and mine is mine 
What's mine is mine
My face is sitting, I don't need no disguise 
Don't comment on my body, do not reply
Your business is yours and mine is mine
Why do you care so much whose **** I ride?
Why?

""Yes, and?"" 
Say that shit with your chest, and 
Be your own fuckin' best friend 
Say that shit with your chest 
Keep moving like, ""What's next?""
""Yes, and?""
""Yes , and?""
Say that shit with your chest , and
Be your own fuckin' best  friend
Say that shit with your chest
Keep moving like, ""What's next?""
""Yes, and?"" 
28"
